result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
14:11.0,DEN,Aarhus,DEN,1991-02-24,Gunhild Kristiansen,1963.0,Female,3000W,NR,Indoor
13:24.95,ECU,Sevilla,ESP,1991-03-09,Miriam Ramón,1973.0,Female,3000W,NR,Indoor
12:27.82,ESP,Budapest,HUN,1989-03-03,Maria Reyes Sobrino,1967.0,Female,3000W,NR,Indoor
13:20.32,EST,Tallinn,EST,2020-02-15,Jekaterina Mirotvortseva,2002.0,Female,3000W,NR,Indoor
12:06.10,FIN,Toronto,CAN,1993-03-13,Sari Essayah,1967.0,Female,3000W,NR,Indoor
12:26.45,FRA,Val-de-Reuil,FRA,2023-02-11,Pauline Stey,2001.0,Female,3000W,NR,Indoor
12:44.99,GBR,Sheffield,GBR,2016-02-28,Bethan Davies,1990.0,Female,3000W,NR,Indoor
11:50.48,GER,Dortmund,GER,2004-02-21,Melanie Seeger,1977.0,Female,3000W,NR,Indoor
12:18.26,GRE,Pireás,GRE,2023-02-18,Antigóni Drisbióti,1984.0,Female,3000W,NR,Indoor
12:40.33,GUA,Liévin,FRA,2018-02-18,Mirna Ortiz,1987.0,Female,3000W,NR,Indoor
12:19.08,HUN,Budapest,HUN,1991-02-26,Ildikó Ilyés,1966.0,Female,3000W,NR,Indoor
15:33.81,IRI,Tehran,IRI,2021-03-01,Zahra Jaafarabadi,1986.0,Female,3000W,NR,Indoor
11:35.34,IRL,Belfast,GBR,2003-02-15,Gillian O'Sullivan,1976.0,Female,3000W,NR,Indoor
15:19.4,ISR,Princeton,USA,1990-01-07,Dorit Attias,1961.0,Female,3000W,NR,Indoor
11:50.08,ITA,Ancona,ITA,2014-02-22,Eleonora Giorgi,1989.0,Female,3000W,NR,Indoor
12:32.9,LAT,Riga,LAT,1999-02-06,Jolanta Dukure,1979.0,Female,3000W,NR,Indoor
12:07.19,LTU,Wien,AUT,2014-02-08,Brigita Virbalytė-Dimšienė,1985.0,Female,3000W,NR,Indoor
13:10.43,MDA,Paris,FRA,1994-03-11,Yulia Lisnik,1966.0,Female,3000W,NR,Indoor
13:23.45,MEX,Indianapolis,USA,1987-03-06,María Colin,1966.0,Female,3000W,NR,Indoor
14:18.5,NED,Goes,NED,1983-01-22,Marcia Onos-Zethof,1956.0,Female,3000W,NR,Indoor
11:59.3,NOR,Liévin,FRA,2004-02-01,Kjersti Tysse Plätzer,1972.0,Female,3000W,NR,Indoor
12:17.17,POL,Spala,POL,1994-02-27,Katarzyna Radtke,1969.0,Female,3000W,NR,Indoor
12:17.93,POR,Pombal,POR,2015-02-14,Ana Cabecinha,1984.0,Female,3000W,NR,Indoor
11:40.33,ROU,Bucureşti,ROU,1999-01-30,Claudia Ştef,1978.0,Female,3000W,NR,Indoor
11:44.00,RUS,Moskva,RUS,1992-02-07,Alina Ivanova,1969.0,Female,3000W,NR,Indoor
15:37.94,SLO,Zagreb,CRO,2022-02-27,Tamara Reicht,2005.0,Female,3000W,NR,Indoor
13:11.22,SRB,Beograd,SRB,2024-02-17,Mina Stanković,2006.0,Female,3000W,NR,Indoor
17:22.26,SUI,Mondeville,FRA,2012-02-17,Dora Jakob,1959.0,Female,3000W,NR,Indoor
12:34.31,SVK,Budapest,HUN,1993-02-05,Zuzana Zemková,1967.0,Female,3000W,NR,Indoor
12:14.01,SWE,Liévin,FRA,1992-01-25,Madelein Svensson,1969.0,Female,3000W,NR,Indoor
19:31.60,TJK,Tehran,IRI,2005-09-25,Madina Irgasheva,,Female,3000W,NR,Indoor
12:14.28,UKR,Chelyabinsk,URS,1990-02-03,Natalya Serbinenko,1959.0,Female,3000W,NR,Indoor
12:20.79,USA,Toronto,CAN,1993-03-12,Debbi Lawrence,1961.0,Female,3000W,NR,Indoor
