result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
4:26.66,JOR,Gent,BEL,2018-02-10,Tamara Armoush,1992,Female,1500,NR,Indoor
4:08.46,JPN,Brighton,USA,2024-02-04,Nozomi Tanaka,1999,Female,1500,NR,Indoor
4:16.96,KAZ,Pattaya,THA,2005-11-15,Svetlana Lukasheva,1977,Female,1500,NR,Indoor
4:01.17,KEN,Toruń,POL,2024-02-06,Beatrice Chepkoech,1991,Female,1500,NR,Indoor
4:25.36,KGZ,Hangzhou,CHN,2014-02-15,Viktoriya Polyudina,1989,Female,1500,NR,Indoor
4:40.25,KOR,Hanoi,VIE,2009-10-31,Yeum Ko-Eun,1994,Female,1500,NR,Indoor
4:23.01,KOS,Istanbul,TUR,2024-02-10,Greza Bakraqi,1995,Female,1500,NR,Indoor
4:15.10,LAT,Göteborg,SWE,2013-03-01,Poļina Jeļizarova,1989,Female,1500,NR,Indoor
4:08.02,LTU,Volgograd,URS,1988-02-10,Laima Baikauskaitė,1956,Female,1500,NR,Indoor
4:08.73,LUX,Istanbul,TUR,2023-03-03,Vera Hoffmann,1996,Female,1500,NR,Indoor
5:22.84,MAC,Macau,MAC,2007-02-11,Cheng Ka I,1987,Female,1500,NR,Indoor
4:19.64,MAD,Sopot,POL,2014-03-07,Eliane Sahalinirina,1982,Female,1500,NR,Indoor
4:02.46,MAR,Toruń,POL,2020-02-08,Rababe Arafi,1991,Female,1500,NR,Indoor
4:07.4,MDA,Wien,AUT,1979-02-25,Svetlana Guskova,1957,Female,1500,NR,Indoor
5:34.68,MDV,Pattaya,THA,2006-02-12,Fathmath Hasma,1988,Female,1500,NR,Indoor
4:34.02,MKD,Sofia,BUL,2000-01-29,Daniela Kulevska,1981,Female,1500,NR,Indoor
4:40.80,MLT,Sheffield,GBR,2019-01-23,Monalisa Camilleri,1991,Female,1500,NR,Indoor
4:28.85,MNE,Istanbul,TUR,2013-02-23,Sladjana Perunović,1984,Female,1500,NR,Indoor
4:17.93,MOZ,Portland,USA,1992-02-01,Maria Mutola,1972,Female,1500,NR,Indoor
4:57.61,MYA,Pattaya,THA,2005-11-15,Toe Ni Ni,1980,Female,1500,NR,Indoor
4:00.46,NED,Stockholm,SWE,2015-02-19,Sifan Hassan,1993,Female,1500,NR,Indoor
4:46.13,NEP,Macau,MAC,2007-10-31,Chhaya Khathri,1986,Female,1500,NR,Indoor
4:08.65,NOR,Stockholm,SWE,2011-02-22,Ingvill Måkestad Bovim,1981,Female,1500,NR,Indoor
4:06.51,NZL,Glasgow,GBR,2024-03-01,Maia Ramsden,2002,Female,1500,NR,Indoor
4:43.54,PAK,Tehran,IRI,2005-09-25,Zahoor Sumaira,1979,Female,1500,NR,Indoor
5:05.10,PAR,Barcelona,ESP,1995-03-12,Lilian López,1972,Female,1500,NR,Indoor
4:38.47,PLE,Berlin,GER,2015-01-24,Mayada Al-Sayad,1992,Female,1500,NR,Indoor
4:03.58,POL,Birmingham,GBR,2003-02-21,Lidia Chojecka,1977,Female,1500,NR,Indoor
4:04.11,POR,Liévin,FRA,2001-02-25,Carla Sacramento,1971,Female,1500,NR,Indoor
4:36.64,PRK,Pattaya,THA,2005-11-15,Hyang Ran Yun,,Female,1500,NR,Indoor
4:00.27,ROU,East Rutherford,USA,1990-02-09,Doina Melinte,1956,Female,1500,NR,Indoor
4:07.25,RSA,Boston,USA,2018-02-10,Dominique Scott Efurd,1992,Female,1500,NR,Indoor
3:58.28,RUS,Moskva,RUS,2006-02-18,Yelena Soboleva,1982,Female,1500,NR,Indoor
4:19.39,RWA,Portland,USA,2016-03-18,Beatha Nishimwe,1998,Female,1500,NR,Indoor
4:05.44,SLO,Glasgow,GBR,2002-03-09,Jolanda Batagelj,1976,Female,1500,NR,Indoor
5:05.93,SMR,Ancona,ITA,1999-01-17,Paola Carinato,1964,Female,1500,NR,Indoor
4:08.48,SRB,Istanbul,TUR,2019-02-17,Amela Ljajić,1993,Female,1500,NR,Indoor
4:26.83,SRI,Tehran,IRI,2018-02-03,Gayanthika Thushari Artigala,1986,Female,1500,NR,Indoor
4:37.89,STP,Espinho,POR,2008-02-02,Celmas Soares Bonfim,1977,Female,1500,NR,Indoor
4:30.90,SUD,Beograd,SRB,2022-03-18,Amna Bakhit Barsham,1990,Female,1500,NR,Indoor
4:07.98,SUI,Sindelfingen,GER,1993-02-14,Sandra Gasser,1962,Female,1500,NR,Indoor
4:19.49,SVK,Wien,AUT,1992-02-01,Andrea Sollárova,1971,Female,1500,NR,Indoor
3:57.91,SWE,Stockholm,SWE,2014-02-06,Abeba Aregawi,1990,Female,1500,NR,Indoor
4:12.24,TAN,Gent,BEL,2009-02-08,Zakya Mrisho Mohamed,1984,Female,1500,NR,Indoor
4:51.42,THA,Ashgabat,TKM,2017-09-19,Woraphan Nuansri,1991,Female,1500,NR,Indoor
4:47.5,TKM,Ashgabat,TKM,2011-02-05,Merdzhan Ishanguliyeva,1988,Female,1500,NR,Indoor
5:11.99,TLS,Macau,MAC,2007-10-31,Imes Borges Da Silva,1992,Female,1500,NR,Indoor
4:13.83,TUN,Birmingham,GBR,2003-03-15,Abir Nakhli,1981,Female,1500,NR,Indoor
4:09.95,TUR,Istanbul,TUR,2017-02-17,Meryem Akdağ,1992,Female,1500,NR,Indoor
4:02.78,UGA,Toruń,POL,2024-02-06,Halimah Nakaayi,1994,Female,1500,NR,Indoor
4:07.08,UKR,Indianapolis,USA,1987-03-08,Tatyana Dorovskikh,1961,Female,1500,NR,Indoor
3:59.98,USA,Boston,USA,2003-02-01,Regina Jacobs,1963,Female,1500,NR,Indoor
4:03.9,UZB,Wien,AUT,1979-02-25,Zamira Zaytseva,1953,Female,1500,NR,Indoor
4:15.55,VIE,Astana,KAZ,2023-02-11,Nguyen Thi Oanh,1995,Female,1500,NR,Indoor
